cve_id,component,severity,cvss_vector,year,version_rule,ref_count,summary
CVE-2023-44467,langchain,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,2023,"version = ""0.0.14""",6,langchain_experimental 存在通过 PALChain 的 python exec 方法执行任意代码的漏洞
CVE-2023-46229,langchain,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,2023,"version < ""0.0.317""",5,LangChain 服务器端请求伪造漏洞
CVE-2024-0243,langchain,UNKNOWN,,2024,"version < ""0.1.0""",6,langchain 服务器端请求伪造漏洞
CVE-2024-0968,langchain,MEDIUM,CVSS:3.0/AV:N/AC:H/PR:L/UI:R/S:U/C:L/I:L/A:L,2024,"version < ""0.0.0""",3,Langchain XSS漏洞
CVE-2024-10940,langchain,MEDIUM,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,2024,"(version >= ""0.1.17"" && version < ""0.1.53"") || (version >= ""0.2.0"" && version < ""0.2.43"") || (version >= ""0.3.0"" && version < ""0.3.15"")",3,langchain-core中的未经授权文件读取漏洞
CVE-2024-1455,langchain,MEDIUM,CVSS:3.0/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:N/A:H,2024,"version < ""0.1.35""",7,LangChain的XMLOutputParser易受XML实体扩展攻击
CVE-2024-2057,langchain,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:L,2024,"version < ""0.1.9""",6,LangChain的load_local函数存在服务器端请求伪造漏洞
CVE-2024-21513,langchain,CRITICAL,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:C/C:H/I:H/A:H,2024,"version >= ""0.0.0"" && version < ""0.0.21""",6,langchain-experimental 存在任意代码执行漏洞
CVE-2024-27444,langchain,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,2024,"version < ""0.0.52""",3,LangChain Experimental 存在任意代码执行漏洞
CVE-2024-28088,langchain,LOW,,2024,"version < ""0.1.30""",8,LangChain 目录遍历漏洞
CVE-2024-2965,langchain,MEDIUM,CVSS:3.0/AV:P/AC:H/PR:N/UI:N/S:U/C:N/I:N/A:H,2024,"version < ""0.2.5""",7,langchain-community 中的拒绝服务漏洞
CVE-2024-3095,langchain,MEDIUM,CVSS:3.0/AV:P/AC:H/PR:L/UI:N/S:C/C:H/I:N/A:N,2024,"version < ""0.2.9""",6,langchain-community.retrievers.web_research.WebResearchRetriever 中的服务器端请求伪造漏洞
CVE-2024-3571,langchain,MEDIUM,CVSS:3.0/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,2024,"version < ""0.0.353""",4,langchain 存在路径遍历漏洞
CVE-2024-38459,langchain,HIGH,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,2024,"version < ""0.0.61""",6,langchain_experimental 通过 Python REPL 访问执行代码漏洞
CVE-2024-46946,langchain,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,2024,"version >= ""0.1.17"" && version <= ""0.3.0""",5,LangChain Experimental Eval 注入漏洞
CVE-2024-58340,langchain,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,2024,"version <= ""0.3.1""",5,LangChain 的 MRKLOutputParser.parse() 方法存在正则表达式拒绝服务 (ReDoS) 漏洞。
CVE-2024-5998,langchain,HIGH,CVSS:3.1/AV:P/AC:L/PR:L/UI:R/S:U/C:H/I:L/A:L,2024,"version < ""0.2.4""",4,LangChain pickle反序列化不受信任数据
CVE-2024-7042,langchain,LOW,CVSS:3.0/AV:L/AC:H/PR:N/UI:N/S:U/C:L/I:L/A:L,2024,"version >= ""0"" && version < ""0.3.3""",5,@langchain/community SQL注入漏洞
CVE-2024-7774,langchain,MEDIUM,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:N,2024,"version >= ""0"" && version < ""0.2.19""",5,Langchain 路径遍历漏洞
CVE-2024-8309,langchain,LOW,CVSS:3.0/AV:L/AC:H/PR:N/UI:N/S:U/C:L/I:L/A:L,2024,"version < ""0.2.19"" && (version >= ""0.2.0"" && version < ""0.2.0"")",6,Langchain SQL注入漏洞
CVE-2025-2828,langchain,HIGH,CVSS:3.0/AV:N/AC:L/PR:H/UI:R/S:C/C:H/I:H/A:H,2025,"version >= ""0"" && version < ""0.0.28""",4,LangChain社区RequestsToolkit组件的SSRF漏洞
CVE-2025-45150,langchain,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,2025,,4,LangChain-ChatGLM-Webui 中不安全的权限允许任意文件查看和下载。
CVE-2025-46059,langchain,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,2025,"version < ""0.3.51""",5,Langchain 的 GmailToolkit 中存在间接提示注入漏洞。
CVE-2025-56265,langchain,HIGH,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,2025,"version < ""1.107.0""",5,N8N 的聊天触发器组件由于任意文件上传而容易受到 XSS 攻击。
CVE-2025-58177,langchain,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:N/A:N,2025,"version >= ""1.24.0"" && version < ""1.107.0""",0,n8n LangChain 聊天触发器节点中通过 initialMessages 参数存在存储型 XSS。
CVE-2025-64104,langchain,HIGH,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:C/C:H/I:L/A:N,2025,"version > ""0"" && version < ""2.0.11""",4,LangGraph 的 SQLite 存储因键参数化不当而容易受到 SQL 注入攻击。
CVE-2025-64439,langchain,HIGH,CVSS:4.0/AV:N/AC:L/AT:P/PR:L/UI:N/VC:N/VI:H/VA:H/SC:H/SI:H/SA:H,2025,"version < ""3.0.0""",6,"LangGraph Checkpoint 的 JsonPlusSerializer 在 ""json"" 模式下受 RCE 漏洞影响。"
CVE-2025-65106,langchain,HIGH,CVSS:4.0/AV:N/AC:L/AT:P/PR:N/UI:N/VC:H/VI:L/VA:N/SC:N/SI:N/SA:N,2025,"version < ""1.0.7"" || version < ""0.3.80""",5,LangChain 存在通过提示模板中的属性访问进行模板注入的漏洞，允许攻击者访问 Python 对象的内部。
CVE-2025-67644,langchain,HIGH,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:C/C:H/I:L/A:N,2025,"version > ""0"" && version < ""3.0.1""",4,LangGraph 的 SQLite 检查点容易受到通过元数据过滤键进行的 SQL 注入攻击。
CVE-2025-6853,langchain,HIGH,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:L,2025,"version > ""0"" && version < ""0.3.2""",5,Langchain-Chatchat 的 upload_temp_docs 函数存在路径遍历漏洞
CVE-2025-6854,langchain,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:N,2025,"version <= ""0.3.1""",5,Langchain-Chatchat路径遍历漏洞（影响版本至0.3.1）
CVE-2025-6855,langchain,HIGH,CVSS:3.1/AV:A/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:L,2025,"version > ""0"" && version < ""0.3.2""",5,Langchain-Chatchat中的路径遍历漏洞，源于标志参数处理不当
CVE-2025-68664,langchain,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:H/I:L/A:N,2025,"(version > ""0"" && version < ""0.3.81"") || (version >= ""1.0.0"" && version < ""1.2.5"")",9,LangChain 序列化注入漏洞允许在 dumps/loads API 中提取秘密。
CVE-2025-68665,langchain,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:H/I:N/A:N,2025,"(version > ""0"" && version < ""0.3.80"") || (version > ""1.0.0"" && version < ""1.1.8"") || (version > ""0"" && version < ""0.3.37"") || (version > ""1.0.0"" && version < ""1.2.3"")",6,LangChain 序列化注入漏洞导致秘密信息泄露。
CVE-2025-6984,langchain,HIGH,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,2025,"version > ""0"" && version < ""0.3.27""",5,Langchain Community 因 EverNoteLoader 组件中不安全的 XML 解析而容易受到 XML 外部实体 (XXE) 攻击。
CVE-2025-6985,langchain,HIGH,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,2025,"version >= ""0"" && version < ""0.3.9""",5,LangChain 的 HTMLSectionSplitter 中存在不安全的 XSLT 解析导致的 XXE 漏洞
CVE-2025-8709,langchain,HIGH,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:C/C:H/I:L/A:N,2025,"version > ""0"" && version < ""2.0.11""",6,LangGraph 的 SQLite 存储实现存在 SQL 注入漏洞。
CVE-2026-44843,langchain,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:L/A:N,2026,"version < ""0.3.85"" || version >= ""1.0.0"" && version < ""1.3.3""",2,LangChain 因 load() 允许列表过于宽泛导致不安全反序列化，攻击者可控制对象实例化
CVE-2024-37014,langflow,HIGH,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,2024,"version < ""1.0.15""",4,Langflow 远程代码执行漏洞
CVE-2024-42835,langflow,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,2024,"version < ""1.0.13""",3,langflow 在 PythonCodeTool 组件中存在漏洞
CVE-2024-48061,langflow,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,2024,"version <= ""1.0.18""",5,Langflow易受远程代码执行攻击
CVE-2024-7297,langflow,HIGH,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,2024,"version < ""1.0.13""",2,Langflow 中通过批量赋值导致的权限提升漏洞。
CVE-2024-9277,langflow,MEDIUM,CVSS:3.1/AV:A/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:L,2024,"version > ""0"" && version <= ""1.0.18""",0,Langflow 1.0.18版本及以下存在低效正则表达式复杂度漏洞。
CVE-2025-3248,langflow,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,2025,"version < ""1.3.0""",5,Langflow 在 `/api/v1/validate/code` 端点易受代码注入攻击
CVE-2025-34291,langflow,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,2025,"version > ""0"" && version <= ""1.6.9""",8,Langflow CORS配置错误导致账户劫持和RCE。
CVE-2025-57760,langflow,HIGH,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,2025,"version > ""0"" && version < ""1.5.1""",4,Langflow 存在特权升级漏洞，经过远程代码执行后可通过 CLI 创建超级用户。
CVE-2025-68477,langflow,HIGH,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:H/I:N/A:N,2025,"version > ""0"" && version < ""1.7.1""",3,Langflow 的 API 请求组件中用户提供的 URL 验证不当，导致其易受服务器端请求伪造 (SSRF) 攻击。
CVE-2025-68478,langflow,HIGH,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:L,2025,"version > ""0"" && version < ""1.7.1""",3,Langflow 中外部控制文件名或路径漏洞允许通过身份验证的任意文件写入。
CVE-2026-0768,langflow,CRITICAL,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,2026,,2,由于对用户提供的代码验证不当，Langflow 存在远程代码执行漏洞。
CVE-2026-0769,langflow,CRITICAL,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,2026,,2,Langflow eval_custom_component_code Eval 注入远程代码执行漏洞。
CVE-2026-0770,langflow,CRITICAL,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,2026,,2,Langflow 远程代码执行漏洞，通过 exec_globals 参数。
CVE-2026-0771,langflow,HIGH,CVSS:3.0/AV:N/AC:H/PR:L/UI:R/S:U/C:H/I:H/A:H,2026,,2,Langflow PythonFunction 代码注入远程代码执行漏洞。
CVE-2026-0772,langflow,HIGH,CVSS:3.0/AV:N/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H,2026,,2,Langflow 磁盘缓存反序列化不受信任数据远程代码执行漏洞。
CVE-2026-10561,langflow,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:H/I:H/A:H,2026,"version >= ""1.0.0"" && version < ""1.9.4""",1,Langflow OSS 未授权远程代码执行漏洞（PythonREPLComponent 内置函数注入）
CVE-2026-12822,langflow,MEDIUM,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:L,2026,"version < ""1.9.4""",3,langflow-ai langflow 1.9.3 及更早版本中 Bundle URL Loader 组件存在代码注入漏洞
CVE-2026-21445,langflow,HIGH,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:N/SC:N/SI:N/SA:N/E:P,2026,"version < ""0.7.1""",5,Langflow 中多个关键 API 端点缺少身份验证控制，允许任何未经身份验证的用户访问敏感的用户对话数据、交易历史记录并执行破坏性操作。
CVE-2026-33017,langflow,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,2026,"version <= ""1.8.1""",1,通过公共流构建端点实现未授权远程代码执行
CVE-2026-33053,langflow,HIGH,,2026,"version < ""1.7.2""",4,Langflow API 密钥删除缺少所有权验证（IDOR）
CVE-2026-33309,langflow,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:H/I:H/A:H,2026,"version >= ""1.2.0"" && version <= ""1.8.1""",2,Langflow v2 API 存在任意文件写入漏洞（可导致 RCE，深度防御绕过）
CVE-2026-3341,langflow,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:N,2026,"version >= ""1.0.0"" && version <= ""1.9.2""",1,IBM Langflow Desktop DNS 重绑定 SSRF 绕过漏洞（TOCTOU）
CVE-2026-33475,langflow,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:N,2026,"version < ""1.9.0""",1,Langflow GitHub Actions 工作流中未经身份验证的远程 Shell 注入漏洞
CVE-2026-33484,langflow,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,2026,"version >= ""1.0.0"" && version < ""1.9.0""",1,Langflow 图片下载接口存在未授权越权访问（IDOR）漏洞，允许任意获取用户上传图片
CVE-2026-33497,langflow,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,2026,"version < ""1.7.1""",1,Langflow 头像接口路径遍历漏洞导致 secret_key 泄露
CVE-2026-3357,langflow,HIGH,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,2026,"version >= ""1.6.0"" && version <= ""1.8.2""",2,IBM Langflow Desktop FAISS 组件不安全反序列化导致远程代码执行
CVE-2026-33760,langflow,HIGH,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,2026,"version < ""1.9.0""",1,Langflow 是一个用于构建和部署 AI 驱动的智能体和工作流的工具
CVE-2026-33873,langflow,CRITICAL,,2026,"version <= ""1.8.1""",2,Langflow Agentic Assistant 执行 LLM 生成的 Python 代码，经身份验证的攻击者可通过代码注入实现远程代码执行。
CVE-2026-34046,langflow,MEDIUM,,2026,"version < ""1.5.1""",2,Langflow MCP 服务器通过 flow_id 参数存在路径穿越漏洞
CVE-2026-42048,langflow,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:N/I:H/A:H,2026,"version < ""1.9.0""",1,Langflow 是一款用于构建和部署 AI 智能体与工作流的工具
CVE-2026-42867,langflow,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:L,2026,"version < ""1.9.0""",2,Langflow 知识库 API 路径遍历漏洞
CVE-2026-4503,langflow,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,2026,"version >= ""1.0.0"" && version <= ""1.8.4""",2,IBM Langflow Desktop 不安全直接对象引用（IDOR）— 未授权图片文件访问（CWE-639）
CVE-2026-48519,langflow,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:H/I:H/A:H,2026,"version < ""1.9.2""",3,langflow Langflow Shareable Playground 未授权远程代码执行漏洞
CVE-2026-48520,langflow,MEDIUM,CVSS:3.1/AV:N/AC:H/PR:N/UI:R/S:C/C:H/I:N/A:N,2026,"version < ""1.10.0""",1,Langflow 共享游乐场存在任意文件读取漏洞
CVE-2026-55255,langflow,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:L,2026,"version < ""1.9.1""",2,Langflow /api/v1/responses 端点存在 IDOR 漏洞，已认证攻击者可访问其他用户的 Flow
CVE-2026-55423,langflow,MEDIUM,CVSS:3.1/AV:P/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:N,2026,"version < ""1.7.0""",4,langflow 登出时会话未正确清除漏洞
CVE-2026-55446,langflow,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,2026,"version < ""1.0.19""",2,未授权攻击者通过滥用multipart表单边界实现拒绝服务
CVE-2026-55447,langflow,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:H/I:H/A:H,2026,"version < ""1.9.2""",2,Langflow BaseFileComponent 组件任意文件读取及远程代码执行漏洞
CVE-2026-55450,langflow,CRITICAL,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:N/VI:N/VA:H/SC:N/SI:N/SA:L,2026,"version < ""1.9.1""",3,langflow 未授权文件上传导致拒绝服务与信息泄露漏洞
CVE-2026-6543,langflow,HIGH,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,2026,"version >= ""1.0.0"" && version <= ""1.8.4""",2,IBM Langflow Desktop 代码验证端点认证后远程代码执行漏洞
CVE-2026-6596,langflow,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:L,2026,"version <= ""1.1.0""",3,Langflow 1.1.0 及以下版本存在 API 端点文件上传无限制漏洞，可被远程利用。
CVE-2026-6597,langflow,LOW,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:L/I:N/A:N,2026,"version <= ""1.8.3""",3,Langflow 1.8.3 及以下版本在 Flow Using API 组件中因凭证处理不当，导致 API 密钥以明文形式存储。
CVE-2026-6598,langflow,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:N,2026,"version <= ""1.8.3""",3,Langflow 1.8.3 及以下版本在项目创建端点中以明文存储 auth_settings 认证配置
CVE-2026-6599,langflow,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:L,2026,"version <= ""1.8.3""",2,Langflow 1.8.3 及以下版本 MCP 配置 API 存在 X-Forwarded-For 头注入漏洞
CVE-2026-6600,langflow,LOW,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:U/C:N/I:L/A:N,2026,"version <= ""1.8.3""",3,Langflow 1.8.3 及以下版本前端 React 组件渲染存在跨站脚本（XSS）漏洞
CVE-2026-7524,langflow,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,2026,"version >= ""1.0.0"" && version <= ""1.9.1""",2,Langflow OSS 归档解压时符号链接校验不当导致路径穿越和远程代码执行（CWE-22）
CVE-2026-7528,langflow,HIGH,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:H,2026,"version >= ""1.0.0"" && version <= ""1.9.0""",2,Langflow OSS 非受控资源消耗导致拒绝服务漏洞（CVE-2026-7528）
CVE-2026-7664,langflow,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,2026,"version >= ""1.0.0"" && version <= ""1.8.4""",1,Langflow OSS 未认证流程执行与 MCP 资源访问漏洞
CVE-2026-7687,langflow,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:L,2026,"version <= ""1.8.4""",3,Langflow 1.8.4 及以下版本存在命令注入漏洞，漏洞位于 Full Builtins Module Handler 的 CodeParser.parse_callable_details 函数中。
CVE-2026-7787,langflow,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,2026,"version >= ""1.0.0"" && version < ""1.9.2""",2,Langflow OSS 通过 IDOR 实现未认证会话历史记录访问
CVE-2025-0330,langfuse,HIGH,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,2025,"version > ""0"" && version <= ""1.52.1""",3,由于解析团队设置时出错，LiteLLM 泄露 Langfuse API 密钥。
CVE-2025-59305,langfuse,HIGH,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:L/A:L,2025,"version < ""3.1.0""",4,Langfuse 后台迁移端点中不当授权允许已认证用户调用控制功能。
CVE-2025-9799,langfuse,LOW,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:L/I:L/A:L,2025,"version < ""3.88.0""",6,Langfuse 通过 promptChangeEventSourcing 函数容易受到服务器端请求伪造 (SSRF) 攻击。
CVE-2026-41487,langfuse,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:N,2026,"version >= ""3.68.0"" && version < ""3.167.0""",3,"Langfuse LLM 连接更新流程中的 RBAC 权限控制缺陷，允许""member""角色用户获取存储的 LLM 服务商 API 密钥"
CVE-2025-41258,librechat,HIGH,CVSS:3.1/AV:A/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,2025,"version == ""0.8.1-rc2""",2,LibreChat v0.8.1-rc2 JWT 密钥重用漏洞
CVE-2026-31942,librechat,HIGH,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:L,2026,"version < ""0.8.3""",1,LibreChat 是一个增强版 ChatGPT 克隆，支持多种 AI 提供商
CVE-2026-31943,librechat,HIGH,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:H/I:L/A:N,2026,"version < ""0.8.3""",1,LibreChat SSRF 防护绕过漏洞（IPv4 映射 IPv6 地址十六进制规范化）
CVE-2026-31944,librechat,HIGH,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:H/I:L/A:N,2026,"version == ""0.8.2""",2,LibreChat MCP OAuth 回调会话绑定缺失，导致 OAuth 令牌窃取与账户接管
CVE-2026-31945,librechat,HIGH,,2026,"version >= ""0.8.2-rc2"" && version <= ""0.8.2""",2,LibreChat agent actions 和 MCP 中存在 DNS 重绑定绕过 SSRF 漏洞
CVE-2026-31949,librechat,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,2026,"version < ""0.8.3-rc1""",2,LibreChat DELETE /api/convos 端点未处理的 TypeError 导致 Node.js 服务器进程崩溃（DoS）
CVE-2026-31950,librechat,MEDIUM,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:H/I:N/A:N,2026,"version >= ""0.8.2-rc2"" && version < ""0.8.2""",1,LibreChat SSE 流式端点未授权访问他人实时对话内容
CVE-2026-31951,librechat,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:H/I:N/A:N,2026,"version >= ""0.8.2-rc1"" && version < ""0.8.3-rc2""",1,LibreChat MCP 服务器请求头注入导致 OAuth 令牌窃取
CVE-2026-32625,librechat,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:H/I:H/A:N,2026,"version < ""0.8.4""",1,LibreChat MCP 服务器集成通过 ${VAR} 占位符解析导致环境变量泄露
CVE-2026-33265,librechat,MEDIUM,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:C/C:L/I:L/A:L,2026,"version == ""0.8.1-rc2""",2,LibreChat v0.8.1-rc2 JWT 令牌暴露
CVE-2026-34371,librechat,MEDIUM,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:C/C:N/I:H/A:N,2026,"version < ""0.8.4""",1,LibreChat execute_code 沙箱文件名路径穿越导致任意文件写入
CVE-2026-4276,librechat,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,2026,"version == ""0.7.0""",2,LibreChat RAG API v0.7.0 日志注入漏洞
CVE-2026-44653,librechat,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,2026,"version < ""0.8.4""",1,LibreChat MCP 服务器密钥泄露漏洞，允许查看权限用户窃取管理员凭据
CVE-2026-44654,librechat,HIGH,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:H,2026,"version < ""0.8.5""",1,LibreChat 共享 Agent 编辑者可全局删除文件记录，导致其他 Agent 异常
CVE-2026-54024,librechat,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,2026,"version < ""0.8.4-rc1""",1,LibreChat 是一个增强版 ChatGPT 克隆，支持多种 AI 提供商
CVE-2026-54025,librechat,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N,2026,"version < ""0.8.4-rc1""",1,LibreChat 是一个增强版 ChatGPT 克隆，支持多种 AI 提供商
CVE-2026-54027,librechat,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:L,2026,"version < ""0.8.4-rc1""",2,LibreChat 图片上传路由绕过 Agent 权限检查漏洞
CVE-2026-54029,librechat,MEDIUM,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:N/I:H/A:N,2026,"version < ""0.8.4-rc1""",1,DELETE /api/messages 接口缺少授权校验，允许任意已认证用户删除其他用户的消息
CVE-2026-54030,librechat,HIGH,CVSS:3.1/AV:N/AC:H/PR:N/UI:R/S:C/C:H/I:H/A:N,2026,"version < ""0.8.5""",2,LibreChat MCP OAuth 资源参数校验绕过导致访问令牌窃取
CVE-2026-54033,librechat,HIGH,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:H/I:N/A:N,2026,"version < ""0.8.4-rc1""",1,LibreChat 是一个增强版 ChatGPT 克隆，支持多种 AI 提供商
CVE-2026-54036,librechat,MEDIUM,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:N/I:H/A:N,2026,"version <= ""0.8.3""",1,LibreChat 2FA 重置漏洞，已启用双因素认证的账户可被覆盖
CVE-2024-32878,llama-cpp,HIGH,CVSS:3.1/AV:N/AC:H/PR:N/UI:R/S:U/C:H/I:H/A:L,2024,"version < ""b2740""",2,llama.cpp 在 gguf_init_from_file 中使用未初始化变量，加载恶意 GGUF 模型可导致任意地址释放
CVE-2024-42477,llama-cpp,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,2024,"version < ""b3561""",2,llama.cpp RPC 服务端因攻击者可控的 tensor type 字段，在 ggml_type_size 中发生全局缓冲区溢出
